Date,Category,Amount,Type
01/27/2021 00:00:00,health & fitness,10664,Expense
01/29/2021 00:00:00,utilities,52137,Expense
02/02/2021 00:00:00,salary,193509,Expense
02/05/2021 00:00:00,rent,29011,Expense
02/05/2021 00:00:00,health & fitness,161042,Expense
02/08/2021 00:00:00,shopping,193487,Expense
02/08/2021 00:00:00,health & fitness,1897,Expense
02/09/2021 00:00:00,travel,117327,Expense
02/09/2021 00:00:00,travel,107778,Expense
02/11/2021 00:00:00,health & fitness,22561,Expense
02/11/2021 00:00:00,food & drink,12429,Expense
02/13/2021 00:00:00,health & fitness,183136,Expense
02/16/2021 00:00:00,rent,127445,Expense
02/18/2021 00:00:00,travel,130199,Expense
02/19/2021 00:00:00,investment,8040,Expense
02/20/2021 00:00:00,salary,24108,Expense
02/21/2021 00:00:00,utilities,78341,Expense
02/23/2021 00:00:00,shopping,117881,Expense
02/24/2021 00:00:00,shopping,131329,Expense
02/27/2021 00:00:00,shopping,187872,Expense
02/28/2021 00:00:00,health & fitness,44237,Expense
03/02/2021 00:00:00,other,49600,Expense
03/02/2021 00:00:00,health & fitness,13049,Expense
03/02/2021 00:00:00,entertainment,171235,Expense
03/04/2021 00:00:00,rent,189853,Expense
03/05/2021 00:00:00,rent,132891,Expense
03/05/2021 00:00:00,food & drink,11065,Expense
03/07/2021 00:00:00,utilities,157609,Expense
03/07/2021 00:00:00,entertainment,11769,Expense
03/08/2021 00:00:00,entertainment,66383,Expense
03/09/2021 00:00:00,investment,27710,Expense
03/09/2021 00:00:00,utilities,197518,Expense
03/10/2021 00:00:00,utilities,22875,Expense
03/12/2021 00:00:00,utilities,3957,Expense
03/15/2021 00:00:00,other,9290,Expense
03/15/2021 00:00:00,entertainment,118182,Expense
03/16/2021 00:00:00,other,48090,Expense
03/16/2021 00:00:00,investment,44010,Expense
03/17/2021 00:00:00,health & fitness,103134,Expense
03/17/2021 00:00:00,investment,8550,Expense
03/18/2021 00:00:00,travel,9215,Expense
03/19/2021 00:00:00,food & drink,199719,Expense
03/20/2021 00:00:00,shopping,137533,Expense
03/21/2021 00:00:00,salary,15625,Expense
03/22/2021 00:00:00,travel,91289,Expense
03/22/2021 00:00:00,investment,10380,Expense
03/22/2021 00:00:00,other,36200,Expense
03/23/2021 00:00:00,rent,158826,Expense
03/23/2021 00:00:00,investment,40230,Expense
03/24/2021 00:00:00,entertainment,83349,Expense
03/25/2021 00:00:00,shopping,83782,Expense
03/26/2021 00:00:00,other,30600,Expense
03/27/2021 00:00:00,health & fitness,190765,Expense
03/28/2021 00:00:00,salary,1436,Expense
03/29/2021 00:00:00,rent,86943,Expense
03/30/2021 00:00:00,health & fitness,162542,Expense
04/01/2021 00:00:00,health & fitness,134333,Expense
04/02/2021 00:00:00,shopping,17375,Expense
04/03/2021 00:00:00,rent,70673,Expense
04/03/2021 00:00:00,entertainment,31791,Expense
04/03/2021 00:00:00,travel,120482,Expense
04/08/2021 00:00:00,rent,152759,Expense
04/08/2021 00:00:00,shopping,169186,Expense
04/09/2021 00:00:00,food & drink,12219,Expense
04/11/2021 00:00:00,travel,6762,Expense
04/11/2021 00:00:00,travel,184386,Expense
04/12/2021 00:00:00,utilities,174103,Expense
04/13/2021 00:00:00,shopping,14847,Expense
04/18/2021 00:00:00,food & drink,1926,Expense
04/19/2021 00:00:00,investment,11680,Expense
04/19/2021 00:00:00,rent,176785,Expense
04/19/2021 00:00:00,shopping,84547,Expense
04/19/2021 00:00:00,health & fitness,63016,Expense
04/21/2021 00:00:00,shopping,97647,Expense
04/23/2021 00:00:00,travel,43898,Expense
04/23/2021 00:00:00,health & fitness,86553,Expense
04/24/2021 00:00:00,salary,10586,Expense
04/27/2021 00:00:00,entertainment,79657,Expense
04/27/2021 00:00:00,food & drink,4168,Expense
04/27/2021 00:00:00,utilities,153068,Expense
04/30/2021 00:00:00,rent,2538,Expense
05/02/2021 00:00:00,utilities,26708,Expense
05/04/2021 00:00:00,health & fitness,15343,Expense
05/04/2021 00:00:00,entertainment,100552,Expense
05/06/2021 00:00:00,food & drink,87808,Expense
05/07/2021 00:00:00,rent,17256,Expense
05/07/2021 00:00:00,shopping,14219,Expense
05/07/2021 00:00:00,rent,81601,Expense
05/10/2021 00:00:00,utilities,160463,Expense
05/11/2021 00:00:00,health & fitness,18538,Expense
05/11/2021 00:00:00,entertainment,8770,Expense
05/12/2021 00:00:00,rent,79758,Expense
05/14/2021 00:00:00,health & fitness,45093,Expense
05/14/2021 00:00:00,rent,102586,Expense
05/15/2021 00:00:00,investment,33620,Expense
05/17/2021 00:00:00,utilities,48018,Expense
05/19/2021 00:00:00,investment,19210,Expense
05/22/2021 00:00:00,rent,36252,Expense
05/23/2021 00:00:00,salary,93327,Expense
05/24/2021 00:00:00,salary,136546,Expense
05/24/2021 00:00:00,health & fitness,172985,Expense
05/24/2021 00:00:00,utilities,88513,Expense
05/25/2021 00:00:00,travel,15947,Expense
05/25/2021 00:00:00,health & fitness,10196,Expense
05/27/2021 00:00:00,salary,8484,Expense
05/27/2021 00:00:00,travel,16269,Expense
05/29/2021 00:00:00,rent,123387,Expense
05/30/2021 00:00:00,salary,116486,Expense
05/31/2021 00:00:00,food & drink,90497,Expense
05/31/2021 00:00:00,entertainment,64984,Expense
06/02/2021 00:00:00,utilities,191587,Expense
06/02/2021 00:00:00,health & fitness,196495,Expense
06/03/2021 00:00:00,investment,8200,Expense
06/06/2021 00:00:00,salary,198206,Expense
06/06/2021 00:00:00,utilities,73416,Expense
06/06/2021 00:00:00,shopping,82345,Expense
06/09/2021 00:00:00,food & drink,158056,Expense
06/11/2021 00:00:00,rent,66608,Expense
06/11/2021 00:00:00,shopping,57545,Expense
06/14/2021 00:00:00,utilities,67339,Expense
06/15/2021 00:00:00,utilities,183433,Expense
06/16/2021 00:00:00,shopping,26661,Expense
06/20/2021 00:00:00,rent,62607,Expense
06/20/2021 00:00:00,health & fitness,162824,Expense
06/22/2021 00:00:00,rent,129559,Expense
06/23/2021 00:00:00,health & fitness,4628,Expense
06/24/2021 00:00:00,entertainment,69005,Expense
06/26/2021 00:00:00,entertainment,46082,Expense
06/27/2021 00:00:00,investment,29230,Expense
06/28/2021 00:00:00,investment,18560,Expense
06/28/2021 00:00:00,utilities,119852,Expense
06/28/2021 00:00:00,rent,10203,Expense
06/28/2021 00:00:00,food & drink,132724,Expense
06/29/2021 00:00:00,food & drink,82761,Expense
07/04/2021 00:00:00,entertainment,193948,Expense
07/04/2021 00:00:00,salary,47567,Expense
07/04/2021 00:00:00,salary,180891,Expense
07/06/2021 00:00:00,other,42820,Expense
07/07/2021 00:00:00,shopping,101078,Expense
07/09/2021 00:00:00,utilities,163561,Expense
07/09/2021 00:00:00,utilities,174727,Expense
07/10/2021 00:00:00,rent,142569,Expense
07/10/2021 00:00:00,other,35400,Expense
07/11/2021 00:00:00,travel,90415,Expense
07/11/2021 00:00:00,shopping,19251,Expense
07/11/2021 00:00:00,rent,57728,Expense
07/12/2021 00:00:00,salary,177041,Expense
07/13/2021 00:00:00,shopping,11598,Expense
07/14/2021 00:00:00,entertainment,77847,Expense
07/15/2021 00:00:00,investment,7300,Expense
07/19/2021 00:00:00,rent,167996,Expense
07/19/2021 00:00:00,utilities,28382,Expense
07/23/2021 00:00:00,salary,139518,Expense
07/23/2021 00:00:00,other,41740,Expense
07/24/2021 00:00:00,rent,4782,Expense
07/28/2021 00:00:00,utilities,110212,Expense
07/29/2021 00:00:00,shopping,23126,Expense
08/02/2021 00:00:00,travel,25248,Expense
08/06/2021 00:00:00,salary,13499,Expense
08/07/2021 00:00:00,salary,119751,Expense
08/07/2021 00:00:00,investment,16760,Expense
08/08/2021 00:00:00,food & drink,123347,Expense
08/09/2021 00:00:00,shopping,38275,Expense
08/11/2021 00:00:00,health & fitness,14468,Expense
08/13/2021 00:00:00,shopping,196227,Expense
08/13/2021 00:00:00,food & drink,7870,Expense
08/15/2021 00:00:00,food & drink,72062,Expense
08/16/2021 00:00:00,investment,13490,Expense
08/18/2021 00:00:00,health & fitness,27549,Expense
08/20/2021 00:00:00,health & fitness,162888,Expense
08/21/2021 00:00:00,other,44200,Expense
08/21/2021 00:00:00,utilities,13557,Expense
08/22/2021 00:00:00,salary,836,Expense
08/23/2021 00:00:00,entertainment,177272,Expense
08/24/2021 00:00:00,travel,103561,Expense
08/25/2021 00:00:00,salary,51409,Expense
08/27/2021 00:00:00,entertainment,57936,Expense
08/29/2021 00:00:00,food & drink,173294,Expense
09/05/2021 00:00:00,rent,160069,Expense
09/06/2021 00:00:00,shopping,148918,Expense
09/09/2021 00:00:00,travel,160428,Expense
09/09/2021 00:00:00,other,35090,Expense
09/09/2021 00:00:00,shopping,68468,Expense
09/10/2021 00:00:00,rent,86691,Expense
09/11/2021 00:00:00,rent,66256,Expense
09/11/2021 00:00:00,salary,120922,Expense
09/11/2021 00:00:00,salary,70958,Expense
09/11/2021 00:00:00,utilities,109549,Expense
09/15/2021 00:00:00,other,40630,Expense
09/16/2021 00:00:00,food & drink,15933,Expense
09/16/2021 00:00:00,health & fitness,103104,Expense
09/17/2021 00:00:00,other,7850,Expense
09/17/2021 00:00:00,utilities,190605,Expense
09/19/2021 00:00:00,investment,35000,Expense
09/19/2021 00:00:00,food & drink,121414,Expense
09/19/2021 00:00:00,health & fitness,75031,Expense
09/19/2021 00:00:00,utilities,106363,Expense
09/20/2021 00:00:00,travel,50673,Expense
09/21/2021 00:00:00,investment,45880,Expense
09/28/2021 00:00:00,rent,53094,Expense
10/01/2021 00:00:00,salary,4370,Expense
10/07/2021 00:00:00,salary,40835,Expense
10/08/2021 00:00:00,investment,42030,Expense
10/13/2021 00:00:00,other,12190,Expense
10/13/2021 00:00:00,health & fitness,13390,Expense
10/13/2021 00:00:00,travel,178375,Expense
10/16/2021 00:00:00,utilities,158946,Expense
10/20/2021 00:00:00,rent,197041,Expense
10/21/2021 00:00:00,entertainment,158284,Expense
10/22/2021 00:00:00,other,43280,Expense
10/24/2021 00:00:00,utilities,122778,Expense
10/24/2021 00:00:00,other,37610,Expense
10/27/2021 00:00:00,salary,105613,Expense
10/27/2021 00:00:00,rent,2594,Expense
10/30/2021 00:00:00,rent,90545,Expense
11/03/2021 00:00:00,health & fitness,26539,Expense
11/04/2021 00:00:00,utilities,153789,Expense
11/05/2021 00:00:00,investment,15170,Expense
11/05/2021 00:00:00,travel,33767,Expense
11/06/2021 00:00:00,entertainment,69859,Expense
11/07/2021 00:00:00,travel,169341,Expense
11/10/2021 00:00:00,travel,25909,Expense
11/15/2021 00:00:00,rent,101012,Expense
11/16/2021 00:00:00,investment,19020,Expense
11/17/2021 00:00:00,health & fitness,168663,Expense
11/18/2021 00:00:00,food & drink,17163,Expense
11/18/2021 00:00:00,travel,130575,Expense
11/19/2021 00:00:00,shopping,124004,Expense
11/21/2021 00:00:00,other,29740,Expense
11/21/2021 00:00:00,shopping,60189,Expense
11/21/2021 00:00:00,investment,17940,Expense
11/23/2021 00:00:00,salary,93424,Expense
11/26/2021 00:00:00,utilities,63204,Expense
11/27/2021 00:00:00,health & fitness,195099,Expense
11/28/2021 00:00:00,other,47180,Expense
12/01/2021 00:00:00,health & fitness,49106,Expense
12/02/2021 00:00:00,other,25300,Expense
12/03/2021 00:00:00,shopping,50406,Expense
12/03/2021 00:00:00,investment,28770,Expense
12/08/2021 00:00:00,utilities,162882,Expense
12/09/2021 00:00:00,other,45850,Expense
12/09/2021 00:00:00,health & fitness,38777,Expense
12/11/2021 00:00:00,salary,5612,Expense
12/12/2021 00:00:00,salary,193371,Expense
12/13/2021 00:00:00,health & fitness,10683,Expense
12/13/2021 00:00:00,salary,57864,Expense
12/15/2021 00:00:00,investment,40300,Expense
12/15/2021 00:00:00,other,34960,Expense
12/16/2021 00:00:00,health & fitness,10003,Expense
12/19/2021 00:00:00,investment,34690,Expense
12/20/2021 00:00:00,rent,77883,Expense
12/20/2021 00:00:00,travel,165237,Expense
12/23/2021 00:00:00,rent,26604,Expense
12/24/2021 00:00:00,other,32770,Expense
12/26/2021 00:00:00,health & fitness,151238,Expense
12/28/2021 00:00:00,other,45960,Expense
12/31/2021 00:00:00,investment,16220,Expense
01/01/2022 00:00:00,salary,104347,Expense
01/03/2022 00:00:00,health & fitness,33338,Expense
01/03/2022 00:00:00,investment,31860,Expense
01/03/2022 00:00:00,travel,119151,Expense
01/04/2022 00:00:00,salary,142039,Expense
01/05/2022 00:00:00,food & drink,74303,Expense
01/06/2022 00:00:00,shopping,117157,Expense
01/08/2022 00:00:00,food & drink,119785,Expense
01/09/2022 00:00:00,entertainment,144559,Expense
01/13/2022 00:00:00,utilities,105322,Expense
01/13/2022 00:00:00,shopping,30407,Expense
01/14/2022 00:00:00,food & drink,114941,Expense
01/16/2022 00:00:00,entertainment,4769,Expense
01/16/2022 00:00:00,utilities,83179,Expense
01/18/2022 00:00:00,salary,174691,Expense
01/18/2022 00:00:00,food & drink,141449,Expense
01/21/2022 00:00:00,health & fitness,199626,Expense
01/21/2022 00:00:00,shopping,63437,Expense
01/22/2022 00:00:00,other,49750,Expense
01/23/2022 00:00:00,travel,122405,Expense
01/24/2022 00:00:00,investment,27850,Expense
01/28/2022 00:00:00,entertainment,188356,Expense
02/01/2022 00:00:00,travel,141275,Expense
02/02/2022 00:00:00,salary,64091,Expense
02/05/2022 00:00:00,travel,5827,Expense
02/05/2022 00:00:00,shopping,179256,Expense
02/06/2022 00:00:00,health & fitness,190967,Expense
02/08/2022 00:00:00,travel,9371,Expense
02/08/2022 00:00:00,rent,69926,Expense
02/09/2022 00:00:00,travel,14972,Expense
02/10/2022 00:00:00,travel,186672,Expense
02/10/2022 00:00:00,utilities,22736,Expense
02/10/2022 00:00:00,entertainment,49249,Expense
02/10/2022 00:00:00,entertainment,127951,Expense
02/11/2022 00:00:00,other,32050,Expense
02/14/2022 00:00:00,rent,136557,Expense
02/17/2022 00:00:00,salary,96012,Expense
02/17/2022 00:00:00,investment,38330,Expense
02/17/2022 00:00:00,other,31310,Expense
02/17/2022 00:00:00,food & drink,181679,Expense
02/18/2022 00:00:00,investment,48830,Expense
02/21/2022 00:00:00,food & drink,182733,Expense
02/22/2022 00:00:00,investment,7970,Expense
02/22/2022 00:00:00,shopping,157804,Expense
02/25/2022 00:00:00,other,8060,Expense
02/27/2022 00:00:00,investment,32440,Expense
03/01/2022 00:00:00,salary,177963,Expense
03/02/2022 00:00:00,other,27350,Expense
03/04/2022 00:00:00,investment,32080,Expense
03/05/2022 00:00:00,other,26070,Expense
03/07/2022 00:00:00,food & drink,147587,Expense
03/07/2022 00:00:00,entertainment,35923,Expense
03/12/2022 00:00:00,shopping,165571,Expense
03/14/2022 00:00:00,rent,80766,Expense
03/17/2022 00:00:00,investment,44110,Expense
03/17/2022 00:00:00,entertainment,2359,Expense
03/18/2022 00:00:00,salary,150998,Expense
03/18/2022 00:00:00,travel,11691,Expense
03/18/2022 00:00:00,travel,131083,Expense
03/20/2022 00:00:00,food & drink,133889,Expense
03/20/2022 00:00:00,utilities,81678,Expense
03/22/2022 00:00:00,travel,138368,Expense
03/23/2022 00:00:00,utilities,96158,Expense
03/23/2022 00:00:00,travel,74141,Expense
03/24/2022 00:00:00,health & fitness,83753,Expense
03/25/2022 00:00:00,salary,151713,Expense
03/26/2022 00:00:00,entertainment,15261,Expense
03/27/2022 00:00:00,rent,105576,Expense
03/28/2022 00:00:00,health & fitness,16542,Expense
03/28/2022 00:00:00,food & drink,165926,Expense
03/28/2022 00:00:00,entertainment,114968,Expense
03/28/2022 00:00:00,other,47620,Expense
03/29/2022 00:00:00,entertainment,143667,Expense
03/29/2022 00:00:00,salary,16193,Expense
03/31/2022 00:00:00,shopping,51637,Expense
03/31/2022 00:00:00,shopping,91903,Expense
03/31/2022 00:00:00,other,30240,Expense
04/01/2022 00:00:00,investment,10980,Expense
04/01/2022 00:00:00,other,10220,Expense
04/01/2022 00:00:00,food & drink,186982,Expense
04/01/2022 00:00:00,other,7590,Expense
04/02/2022 00:00:00,utilities,154025,Expense
04/02/2022 00:00:00,shopping,75518,Expense
04/03/2022 00:00:00,shopping,1697,Expense
04/03/2022 00:00:00,salary,174054,Expense
04/04/2022 00:00:00,utilities,131053,Expense
04/05/2022 00:00:00,utilities,198577,Expense
04/08/2022 00:00:00,utilities,145844,Expense
04/09/2022 00:00:00,food & drink,15148,Expense
04/09/2022 00:00:00,salary,135026,Expense
04/10/2022 00:00:00,health & fitness,31869,Expense
04/10/2022 00:00:00,shopping,164849,Expense
04/16/2022 00:00:00,investment,7630,Expense
04/18/2022 00:00:00,shopping,12337,Expense
04/18/2022 00:00:00,food & drink,48893,Expense
04/21/2022 00:00:00,investment,41570,Expense
04/22/2022 00:00:00,food & drink,49702,Expense
04/22/2022 00:00:00,other,24190,Expense
04/24/2022 00:00:00,food & drink,28887,Expense
04/24/2022 00:00:00,entertainment,163341,Expense
04/29/2022 00:00:00,health & fitness,115917,Expense
04/30/2022 00:00:00,health & fitness,48144,Expense
05/02/2022 00:00:00,utilities,125573,Expense
05/02/2022 00:00:00,entertainment,83298,Expense
05/03/2022 00:00:00,salary,1033,Expense
05/05/2022 00:00:00,shopping,157375,Expense
05/05/2022 00:00:00,shopping,82244,Expense
05/06/2022 00:00:00,utilities,151129,Expense
05/07/2022 00:00:00,entertainment,60847,Expense
05/07/2022 00:00:00,salary,183033,Expense
05/07/2022 00:00:00,shopping,11190,Expense
05/08/2022 00:00:00,investment,25880,Expense
05/08/2022 00:00:00,rent,184523,Expense
05/09/2022 00:00:00,food & drink,54424,Expense
05/09/2022 00:00:00,rent,107591,Expense
05/11/2022 00:00:00,food & drink,17485,Expense
05/13/2022 00:00:00,investment,44270,Expense
05/13/2022 00:00:00,health & fitness,61334,Expense
05/14/2022 00:00:00,entertainment,187495,Expense
05/19/2022 00:00:00,rent,149629,Expense
05/19/2022 00:00:00,entertainment,13943,Expense
05/20/2022 00:00:00,shopping,18311,Expense
05/20/2022 00:00:00,travel,76752,Expense
05/22/2022 00:00:00,health & fitness,62376,Expense
05/23/2022 00:00:00,salary,93735,Expense
05/24/2022 00:00:00,salary,152564,Expense
05/24/2022 00:00:00,entertainment,7477,Expense
05/25/2022 00:00:00,entertainment,148509,Expense
05/27/2022 00:00:00,other,29180,Expense
05/28/2022 00:00:00,other,23840,Expense
05/29/2022 00:00:00,entertainment,100361,Expense
05/29/2022 00:00:00,health & fitness,52208,Expense
05/30/2022 00:00:00,salary,92705,Expense
05/30/2022 00:00:00,health & fitness,34684,Expense
05/31/2022 00:00:00,salary,37626,Expense
06/01/2022 00:00:00,food & drink,105265,Expense
06/01/2022 00:00:00,rent,189092,Expense
06/04/2022 00:00:00,entertainment,14526,Expense
06/04/2022 00:00:00,food & drink,83066,Expense
06/06/2022 00:00:00,investment,46420,Expense
06/07/2022 00:00:00,food & drink,123949,Expense
06/07/2022 00:00:00,salary,132198,Expense
06/11/2022 00:00:00,other,5970,Expense
06/11/2022 00:00:00,other,48880,Expense
06/12/2022 00:00:00,shopping,161427,Expense
06/12/2022 00:00:00,food & drink,100941,Expense
06/12/2022 00:00:00,rent,183692,Expense
06/13/2022 00:00:00,entertainment,39194,Expense
06/17/2022 00:00:00,health & fitness,54198,Expense
06/17/2022 00:00:00,health & fitness,19190,Expense
06/18/2022 00:00:00,entertainment,198056,Expense
06/19/2022 00:00:00,rent,131093,Expense
06/20/2022 00:00:00,food & drink,19607,Expense
06/21/2022 00:00:00,salary,12167,Expense
06/21/2022 00:00:00,investment,11770,Expense
06/23/2022 00:00:00,shopping,129337,Expense
06/23/2022 00:00:00,rent,179063,Expense
06/25/2022 00:00:00,entertainment,43072,Expense
06/25/2022 00:00:00,salary,54948,Expense
06/26/2022 00:00:00,food & drink,36692,Expense
06/26/2022 00:00:00,travel,179963,Expense
06/30/2022 00:00:00,food & drink,192332,Expense
07/01/2022 00:00:00,shopping,185846,Expense
07/02/2022 00:00:00,entertainment,113772,Expense
07/04/2022 00:00:00,health & fitness,77385,Expense
07/04/2022 00:00:00,rent,100658,Expense
07/04/2022 00:00:00,food & drink,20439,Expense
07/05/2022 00:00:00,rent,68778,Expense
07/06/2022 00:00:00,shopping,193815,Expense
07/13/2022 00:00:00,travel,156926,Expense
07/17/2022 00:00:00,shopping,18053,Expense
07/17/2022 00:00:00,entertainment,71806,Expense
07/17/2022 00:00:00,shopping,37962,Expense
07/18/2022 00:00:00,entertainment,142909,Expense
07/18/2022 00:00:00,investment,36120,Expense
07/19/2022 00:00:00,utilities,148191,Expense
07/20/2022 00:00:00,rent,19213,Expense
07/22/2022 00:00:00,salary,72624,Expense
07/25/2022 00:00:00,utilities,18372,Expense
07/27/2022 00:00:00,rent,145244,Expense
07/27/2022 00:00:00,food & drink,59078,Expense
07/27/2022 00:00:00,shopping,21555,Expense
07/27/2022 00:00:00,investment,31570,Expense
07/28/2022 00:00:00,entertainment,11482,Expense
07/28/2022 00:00:00,other,18880,Expense
07/29/2022 00:00:00,other,26980,Expense
07/30/2022 00:00:00,rent,34274,Expense
07/31/2022 00:00:00,travel,97362,Expense
08/02/2022 00:00:00,salary,119167,Expense
08/02/2022 00:00:00,other,25200,Expense
08/03/2022 00:00:00,investment,16090,Expense
08/04/2022 00:00:00,shopping,67111,Expense
08/06/2022 00:00:00,health & fitness,88604,Expense
08/07/2022 00:00:00,utilities,60787,Expense
08/12/2022 00:00:00,entertainment,96323,Expense
08/13/2022 00:00:00,other,31140,Expense
08/15/2022 00:00:00,salary,193585,Expense
08/15/2022 00:00:00,health & fitness,75835,Expense
08/16/2022 00:00:00,shopping,73638,Expense
08/16/2022 00:00:00,entertainment,118853,Expense
08/17/2022 00:00:00,food & drink,190648,Expense
08/18/2022 00:00:00,entertainment,88253,Expense
08/19/2022 00:00:00,rent,163974,Expense
08/21/2022 00:00:00,other,24820,Expense
08/21/2022 00:00:00,shopping,134923,Expense
08/22/2022 00:00:00,utilities,143332,Expense
08/22/2022 00:00:00,rent,90364,Expense
08/23/2022 00:00:00,shopping,107339,Expense
08/24/2022 00:00:00,shopping,109185,Expense
08/26/2022 00:00:00,health & fitness,140625,Expense
08/26/2022 00:00:00,rent,22765,Expense
08/28/2022 00:00:00,health & fitness,34101,Expense
08/29/2022 00:00:00,shopping,193395,Expense
08/30/2022 00:00:00,shopping,22083,Expense
08/31/2022 00:00:00,investment,46830,Expense
08/31/2022 00:00:00,entertainment,8971,Expense
09/01/2022 00:00:00,utilities,69649,Expense
09/02/2022 00:00:00,investment,29200,Expense
09/03/2022 00:00:00,rent,24098,Expense
09/03/2022 00:00:00,utilities,70317,Expense
09/03/2022 00:00:00,entertainment,104702,Expense
09/04/2022 00:00:00,rent,88195,Expense
09/04/2022 00:00:00,health & fitness,14368,Expense
09/05/2022 00:00:00,investment,6850,Expense
09/06/2022 00:00:00,rent,135751,Expense
09/07/2022 00:00:00,investment,47270,Expense
09/08/2022 00:00:00,investment,32110,Expense
09/10/2022 00:00:00,salary,47139,Expense
09/11/2022 00:00:00,shopping,6809,Expense
09/11/2022 00:00:00,utilities,38091,Expense
09/12/2022 00:00:00,entertainment,90465,Expense
09/14/2022 00:00:00,food & drink,141242,Expense
09/15/2022 00:00:00,rent,115892,Expense
09/15/2022 00:00:00,utilities,73793,Expense
09/17/2022 00:00:00,investment,26490,Expense
09/18/2022 00:00:00,salary,106015,Expense
09/19/2022 00:00:00,shopping,12265,Expense
09/19/2022 00:00:00,health & fitness,71045,Expense
09/21/2022 00:00:00,utilities,162934,Expense
09/23/2022 00:00:00,travel,183818,Expense
09/26/2022 00:00:00,rent,37426,Expense
09/26/2022 00:00:00,utilities,63324,Expense
09/28/2022 00:00:00,shopping,8423,Expense
09/29/2022 00:00:00,other,39650,Expense
09/29/2022 00:00:00,investment,18660,Expense
09/30/2022 00:00:00,utilities,38233,Expense
10/01/2022 00:00:00,food & drink,173239,Expense
10/02/2022 00:00:00,salary,2817,Expense
10/03/2022 00:00:00,salary,82418,Expense
10/04/2022 00:00:00,salary,98251,Expense
10/04/2022 00:00:00,investment,23060,Expense
10/05/2022 00:00:00,travel,45744,Expense
10/08/2022 00:00:00,salary,113564,Expense
10/10/2022 00:00:00,salary,110396,Expense
10/12/2022 00:00:00,investment,26940,Expense
10/12/2022 00:00:00,health & fitness,108867,Expense
10/13/2022 00:00:00,salary,109724,Expense
10/19/2022 00:00:00,rent,147462,Expense
10/19/2022 00:00:00,entertainment,60244,Expense
10/20/2022 00:00:00,salary,5330,Expense
10/21/2022 00:00:00,rent,88375,Expense
10/22/2022 00:00:00,entertainment,42766,Expense
10/23/2022 00:00:00,health & fitness,172349,Expense
10/25/2022 00:00:00,shopping,3403,Expense
10/28/2022 00:00:00,investment,21950,Expense
10/30/2022 00:00:00,health & fitness,106924,Expense
10/31/2022 00:00:00,utilities,65407,Expense
11/03/2022 00:00:00,travel,114974,Expense
11/04/2022 00:00:00,rent,27982,Expense
11/05/2022 00:00:00,shopping,183835,Expense
11/07/2022 00:00:00,investment,31380,Expense
11/07/2022 00:00:00,utilities,140584,Expense
11/09/2022 00:00:00,shopping,98402,Expense
11/10/2022 00:00:00,travel,125935,Expense
11/13/2022 00:00:00,rent,127092,Expense
11/14/2022 00:00:00,rent,81167,Expense
11/14/2022 00:00:00,health & fitness,91484,Expense
11/15/2022 00:00:00,food & drink,173913,Expense
11/17/2022 00:00:00,rent,146455,Expense
11/17/2022 00:00:00,health & fitness,170171,Expense
11/18/2022 00:00:00,shopping,44348,Expense
11/19/2022 00:00:00,entertainment,99448,Expense
11/21/2022 00:00:00,travel,68213,Expense
11/22/2022 00:00:00,salary,157872,Expense
11/26/2022 00:00:00,food & drink,10143,Expense
11/26/2022 00:00:00,salary,424,Expense
11/28/2022 00:00:00,utilities,88816,Expense
11/28/2022 00:00:00,other,21570,Expense
12/01/2022 00:00:00,utilities,176547,Expense
12/03/2022 00:00:00,travel,19575,Expense
12/04/2022 00:00:00,rent,74997,Expense
12/05/2022 00:00:00,entertainment,86417,Expense
12/05/2022 00:00:00,utilities,11306,Expense
12/07/2022 00:00:00,investment,5080,Expense
12/12/2022 00:00:00,rent,27407,Expense
12/13/2022 00:00:00,salary,2848,Expense
12/15/2022 00:00:00,rent,197643,Expense
12/16/2022 00:00:00,utilities,96062,Expense
12/18/2022 00:00:00,rent,146422,Expense
12/22/2022 00:00:00,other,35110,Expense
12/28/2022 00:00:00,utilities,77161,Expense
12/30/2022 00:00:00,utilities,128674,Expense
12/31/2022 00:00:00,rent,106571,Expense
01/03/2023 00:00:00,investment,41050,Expense
01/04/2023 00:00:00,other,41240,Expense
01/04/2023 00:00:00,entertainment,125988,Expense
01/06/2023 00:00:00,rent,179422,Expense
01/09/2023 00:00:00,investment,36450,Expense
01/10/2023 00:00:00,shopping,63586,Expense
01/11/2023 00:00:00,other,11900,Expense
01/13/2023 00:00:00,travel,156015,Expense
01/15/2023 00:00:00,travel,41884,Expense
01/16/2023 00:00:00,entertainment,149821,Expense
01/17/2023 00:00:00,food & drink,156977,Expense
01/18/2023 00:00:00,entertainment,99483,Expense
01/19/2023 00:00:00,salary,190936,Expense
01/19/2023 00:00:00,shopping,73717,Expense
01/19/2023 00:00:00,utilities,77981,Expense
01/19/2023 00:00:00,other,10810,Expense
01/19/2023 00:00:00,food & drink,19739,Expense
01/20/2023 00:00:00,food & drink,117885,Expense
01/21/2023 00:00:00,investment,8260,Expense
01/21/2023 00:00:00,shopping,101816,Expense
01/22/2023 00:00:00,shopping,85291,Expense
01/23/2023 00:00:00,entertainment,194888,Expense
01/23/2023 00:00:00,other,37000,Expense
01/23/2023 00:00:00,utilities,56216,Expense
01/24/2023 00:00:00,food & drink,33603,Expense
01/24/2023 00:00:00,utilities,24769,Expense
01/24/2023 00:00:00,food & drink,62549,Expense
